losin_u0.jpg,0.94602740651146555,0.81430848645101406
opwhi_u0.jpg,3.7700761620905707,0.28738601385039314
lomic_u0.jpg,3.8400350384117905,0.27926360132049433
opnig_u0.jpg,5.6034842808522045,0.13257847221422536
oppan_m0.jpg,6.0168376448822105,0.11079390448588657
opvar_u3.jpg,8.1298073819894014,0.043403789595204301
oppan_u0.jpg,9.2272394377771558,0.026417319361796667
opcas_u1.jpg,10.975220265778274,0.011860626379154696
stver_u0.jpg,11.217285345618603,0.01060712498206514
opwhi_u1.jpg,13.165110778626886,0.0042928142636165893
opran_u4.jpg,13.957474352019315,0.0029636126293470064
stere_u0.jpg,14.222479759077498,0.0026174411600673689
opcas_u0.jpg,15.533144603446992,0.0014133351519892954
opeve_u1.jpg,18.115726138728856,0.00041632554007708434
opexi_u1.jpg,21.201623163958793,9.5598237830054304e-05
stdic_u0.jpg,26.575016980098056,7.2275533777577775e-06
opcya_u0.jpg,30.689428852674755,9.8815784641076005e-07
stshe_u0.jpg,31.077114631738368,8.1885301702873553e-07
oprho_u3.jpg,31.964115787181694,5.3253962902006818e-07
opmac_u1.jpg,36.134177079759084,7.0148419935625313e-08
opaur_u2.jpg,37.884242408606937,2.9905530486252431e-08
opalb_u0.jpg,40.389062403973874,8.8120648046279735e-09
lolem_u0.jpg,42.798280364541988,2.7160535147110298e-09
opran_u1.jpg,42.970047141954197,2.4973040321486153e-09
opros_j0.jpg,43.168040668084728,2.2669007739235199e-09
opmac_u2.jpg,44.517705098225839,1.1715366057101115e-09
opden_j0.jpg,45.71201516646763,6.5301650036495282e-10
opsco_u0.jpg,46.533235902514249,4.3682462305190515e-10
opden_u0.jpg,49.311824146901138,1.1195478221167833e-10
opmex_u0.jpg,49.735951496003374,9.0935474528546384e-11
oplat_u0.jpg,57.456279623719745,2.0535571349147608e-12
stdav_u0.jpg,61.40101494063191,2.9503580461448306e-13
opran_u0.jpg,61.688791942967008,2.5607584162097163e-13
opros_m0.jpg,62.871161980188425,1.4309234577327104e-13
opnig_u3.jpg,64.559410655367756,6.2315952196075104e-14
oprob_u0.jpg,65.696186366165747,3.5598398549260182e-14
opgal_u0.jpg,65.923539071983171,3.1826567584058656e-14
ophon_u0.jpg,69.40390665164783,5.7265455868690086e-15
oppap_u0.jpg,70.714904938512319,3.0003039903007378e-15
oprob_u1.jpg,71.057789660710611,2.5335571337815687e-15
opaur_u1.jpg,73.053672805266046,9.4664021769962371e-16
opnig_u2.jpg,74.737454589468172,4.124541858596459e-16
oprho_u2.jpg,84.672272900348759,3.0514160655260286e-18
oprho_u1.jpg,85.096083271923561,2.4747519037431635e-18
opdar_u0.jpg,87.509224840037973,7.5069010952357324e-19
opvar_u0.jpg,88.622412689488698,4.3293189008355997e-19
opros_u1.jpg,90.971582632928303,1.3547600672381003e-19
oppan_u1.jpg,91.280316539202389,1.1628982734051155e-19
oprho_j0.jpg,95.54918705648943,1.4069775465051608e-20
ophop_u0.jpg,113.3826276348703,2.0524352735178486e-24
stimm_u0.jpg,118.18252531649424,1.9003632703493376e-25
opvar_u1.jpg,118.30102990204159,1.7919163126015006e-25
opnig_u1.jpg,122.05154893025912,2.7897813061587769e-26
opcra_u0.jpg,124.68860951255185,7.5423726749447076e-27
opsem_u0.jpg,126.72905169117917,2.740952531139464e-27
opafe_m0.jpg,145.19279473870986,2.8685251506467312e-31
opsol_u0.jpg,161.0676208366236,1.0782671842642827e-34
opros_f0.jpg,162.88343118585917,4.37353893648523e-35
opran_u2.jpg,181.26340603964312,4.705686975569895e-39
opwhi_u2.jpg,182.42060441306643,2.6467171013086179e-39
opvar_u2.jpg,186.02138009565169,4.4157873879755379e-40
lohig_u0.jpg,199.2436803877697,6.1458280301662908e-43
opros_u0.jpg,204.15856039135426,5.3280412845331395e-44
oprho_u0.jpg,204.62513810469039,4.224180164397795e-44
oplon_u1.jpg,213.6365945651464,4.7664999186859303e-46
opexi_u0.jpg,224.28001759706896,2.384909685040267e-48
opruf_u1.jpg,242.84455000736705,2.3086477538715142e-52
opran_u3.jpg,325.0785768258342,3.7097790419560391e-70
opafe_f0.jpg,363.60369472179906,1.6900697363463765e-78
